order_id,delivery_partner_id,delivery_status,delivery_time_minutes,distance_km,reasons_if_delayed
3184669775,19867,Significantly Delayed,28.0,1.65,Traffic
7079324691,462,On Time,-2.0,4.08,
4210311922,10778,On Time,2.0,2.81,Traffic
7660037070,70814,On Time,-4.0,1.94,
9410025634,88594,On Time,3.0,4.12,Traffic
6798589010,91875,Slightly Delayed,9.0,3.82,Traffic
5401466202,7713,Slightly Delayed,13.0,1.09,Traffic
9102648124,87083,Slightly Delayed,10.0,3.97,Traffic
1969956670,72157,Slightly Delayed,8.0,2.05,Traffic
1194228460,35853,On Time,-1.0,2.61,
9628463148,5444,On Time,5.0,1.55,Traffic
7745364283,23255,On Time,3.0,2.67,Traffic
9892343037,19236,Significantly Delayed,19.0,1.0,Traffic
1588828749,54662,On Time,3.0,4.49,Traffic
4037647778,651,On Time,-1.0,1.84,
6664301655,67132,On Time,-2.0,2.45,
7096225581,33119,On Time,5.0,2.23,Traffic
79029185,72146,Slightly Delayed,15.0,4.12,Traffic
7831967187,34714,On Time,0.0,1.18,
482214790,49560,On Time,4.0,4.85,Traffic
5931307224,44956,Significantly Delayed,24.0,2.44,Traffic
6410432854,44093,Slightly Delayed,6.0,3.43,Traffic
6124624375,53745,Slightly Delayed,6.0,4.25,Traffic
8992870838,81482,On Time,-5.0,4.64,
8377146126,5897,On Time,-4.0,1.35,
7852428533,50641,Slightly Delayed,6.0,1.34,Traffic
9258876870,20123,On Time,-3.0,4.13,
6810940082,15147,On Time,3.0,3.66,Traffic
3330538479,52024,On Time,-1.0,4.86,
7270469981,60463,On Time,-3.0,2.0,
5636241570,98065,On Time,4.0,3.06,Traffic
4467471002,81664,Significantly Delayed,16.0,2.01,Traffic
6201821502,57553,Slightly Delayed,7.0,4.2,Traffic
6144140039,6277,On Time,-5.0,4.66,
3310749597,34920,Slightly Delayed,10.0,1.33,Traffic
5085488484,30364,On Time,-3.0,2.76,
587498345,93712,Slightly Delayed,14.0,2.64,Traffic
5136205193,35041,On Time,-1.0,1.22,
9321319130,57794,On Time,-1.0,3.69,
9113393578,37638,On Time,1.0,2.46,Traffic
3860678807,82696,Slightly Delayed,10.0,4.14,Traffic
3603683788,64456,On Time,-5.0,4.22,
4472082279,33852,On Time,-1.0,1.4,
4104732514,95165,On Time,0.0,0.98,
9050314096,63220,On Time,-3.0,3.43,
9296105870,24307,On Time,2.0,1.28,Traffic
4678456188,70252,Significantly Delayed,28.0,3.44,Traffic
812386333,10021,On Time,-4.0,3.01,
8100314462,60492,Significantly Delayed,25.0,1.25,Traffic
781509952,41511,On Time,-2.0,3.64,
1918416669,33170,On Time,5.0,1.92,Traffic
1152165724,53106,Significantly Delayed,25.0,3.92,Traffic
9664390656,16129,On Time,2.0,4.67,Traffic
2686950796,7632,Significantly Delayed,19.0,4.05,Traffic
7332801173,81859,On Time,1.0,1.01,Traffic
3503438244,17071,On Time,-2.0,3.61,
4044591373,22077,On Time,5.0,2.21,Traffic
7817195618,69802,On Time,2.0,2.89,Traffic
8974710941,23334,Slightly Delayed,15.0,1.07,Traffic
2811268404,8913,Significantly Delayed,30.0,4.68,Traffic
7251548462,29113,On Time,3.0,1.49,Traffic
352037003,37403,On Time,-4.0,3.64,
8510312737,38863,On Time,-4.0,2.81,
3242700095,53498,On Time,-5.0,4.34,
5833898647,15139,On Time,5.0,2.45,Traffic
7212771842,7028,On Time,-4.0,1.5,
7799757050,15948,On Time,0.0,1.63,
9593303695,98145,Slightly Delayed,8.0,1.54,Traffic
7709693536,187,Slightly Delayed,8.0,3.89,Traffic
5092922964,87013,On Time,-5.0,2.13,
8318806722,65916,Significantly Delayed,27.0,2.01,Traffic
4352870279,13768,Significantly Delayed,29.0,3.18,Traffic
6722040962,60055,On Time,-2.0,1.47,
1690831615,12676,On Time,-5.0,1.77,
6475689021,46744,On Time,3.0,3.76,Traffic
8361280131,25910,Slightly Delayed,11.0,4.57,Traffic
2664549359,6230,Slightly Delayed,6.0,2.72,Traffic
9510912773,79994,On Time,0.0,2.71,
3654462337,60908,Slightly Delayed,9.0,1.46,Traffic
2308652017,90365,On Time,3.0,2.4,Traffic
8300200841,19811,On Time,-4.0,2.37,
5027243163,72202,On Time,5.0,3.13,Traffic
713290065,69957,On Time,4.0,2.53,Traffic
2006434350,5355,On Time,5.0,1.71,Traffic
6587221270,8043,On Time,3.0,3.78,Traffic
969705468,86249,On Time,3.0,2.3,Traffic
4492000627,51632,On Time,-4.0,1.48,
977290328,80011,Significantly Delayed,25.0,1.93,Traffic
8735245723,81631,On Time,-5.0,2.09,
6299539090,11906,On Time,1.0,3.6,Traffic
2177211652,51339,Significantly Delayed,24.0,2.31,Traffic
8972569491,43612,Significantly Delayed,30.0,1.91,Traffic
7658414712,65853,On Time,-3.0,0.69,
2069355540,46546,On Time,2.0,2.68,Traffic
4084790776,74479,On Time,5.0,4.27,Traffic
8716008121,94222,On Time,-5.0,1.07,
9781965606,41676,On Time,-2.0,4.27,
8380133046,83971,On Time,2.0,4.5,Traffic
691827543,32846,On Time,-2.0,2.76,
5750245858,11457,Slightly Delayed,10.0,2.98,Traffic
1578150657,95773,Significantly Delayed,16.0,0.97,Traffic
9069556587,45086,Slightly Delayed,15.0,1.42,Traffic
8396347551,84471,On Time,-3.0,1.44,
6083487488,71075,Slightly Delayed,7.0,2.4,Traffic
3191281184,6400,On Time,-1.0,3.0,
6397409024,47831,Slightly Delayed,13.0,3.59,Traffic
9021529086,70207,On Time,-1.0,1.85,
8214544415,93269,On Time,0.0,3.52,
8569302709,53705,On Time,-1.0,2.25,
2219192870,46891,Slightly Delayed,14.0,4.83,Traffic
8537081061,17933,Slightly Delayed,9.0,1.22,Traffic
9284683425,40427,On Time,3.0,2.84,Traffic
9774193601,23828,Significantly Delayed,26.0,3.18,Traffic
7496826261,70218,On Time,4.0,2.98,Traffic
1058749075,94872,On Time,1.0,4.26,Traffic
7128038799,23163,On Time,5.0,4.31,Traffic
3596318350,79071,On Time,3.0,1.85,Traffic
3187042843,56554,Slightly Delayed,10.0,4.12,Traffic
4673500573,31637,On Time,-3.0,4.03,
881900445,31909,On Time,2.0,0.96,Traffic
9874112459,1360,On Time,1.0,2.04,Traffic
4531430634,18850,On Time,-2.0,1.75,
6715699166,10552,On Time,-5.0,0.84,
4171748538,38252,On Time,0.0,2.39,
4093115982,47309,On Time,-5.0,1.77,
2515279840,69394,On Time,2.0,4.6,Traffic
4981424948,25002,On Time,-1.0,2.71,
1911064507,19465,On Time,1.0,2.83,Traffic
6438392384,66077,On Time,3.0,3.53,Traffic
5859840400,47423,On Time,0.0,4.78,
7640576778,28726,Slightly Delayed,7.0,3.4,Traffic
5453475937,96220,On Time,-1.0,4.01,
653610300,31516,On Time,3.0,1.98,Traffic
730299055,66096,On Time,-5.0,0.6,
8396250231,13826,Significantly Delayed,24.0,1.47,Traffic
8556969682,17465,On Time,-2.0,4.62,
7159670875,18099,Significantly Delayed,25.0,2.68,Traffic
4922278509,29558,On Time,4.0,0.58,Traffic
8151274002,38275,On Time,4.0,1.58,Traffic
5373978100,79638,On Time,4.0,3.66,Traffic
6210207010,90871,On Time,-1.0,3.89,
1837403174,10176,On Time,3.0,3.73,Traffic
1148265823,31213,On Time,5.0,4.48,Traffic
8472487149,43294,Significantly Delayed,21.0,3.43,Traffic
9111535172,19224,On Time,0.0,4.93,
6558001978,39255,On Time,1.0,3.47,Traffic
2762095386,69303,On Time,3.0,4.68,Traffic
2406325099,27946,Significantly Delayed,26.0,1.81,Traffic
4274182127,56552,On Time,4.0,3.32,Traffic
7271609994,21302,On Time,-5.0,0.95,
9182539734,19556,On Time,2.0,1.95,Traffic
7891517071,47196,Significantly Delayed,25.0,2.08,Traffic
3666182849,43230,On Time,4.0,2.03,Traffic
8724590445,47010,On Time,4.0,1.18,Traffic
7919863938,68044,On Time,-2.0,3.38,
3545539999,56431,Slightly Delayed,15.0,1.83,Traffic
7463392603,18713,Significantly Delayed,23.0,2.37,Traffic
7296733293,66098,Significantly Delayed,17.0,4.5,Traffic
7118924734,23488,On Time,1.0,3.94,Traffic
2529809156,71519,Significantly Delayed,22.0,1.81,Traffic
2216699744,75428,On Time,4.0,0.54,Traffic
8257221712,19186,Significantly Delayed,29.0,2.3,Traffic
1357352531,35782,On Time,-1.0,2.03,
2108138590,67215,Significantly Delayed,30.0,2.89,Traffic
5648212121,90177,On Time,-2.0,3.15,
3951878528,28174,Significantly Delayed,21.0,1.68,Traffic
8310385249,6118,On Time,1.0,1.68,Traffic
7513562596,10923,On Time,-1.0,1.73,
6304586678,36388,On Time,-1.0,4.28,
5222812863,17086,On Time,-1.0,4.12,
5393039591,31204,On Time,0.0,3.92,
6708586922,86114,Significantly Delayed,22.0,1.99,Traffic
3177552965,8594,On Time,1.0,3.46,Traffic
607125614,55507,Slightly Delayed,13.0,1.86,Traffic
139417019,22566,On Time,5.0,2.1,Traffic
1893231742,69619,On Time,5.0,3.67,Traffic
3580010065,80806,On Time,5.0,2.51,Traffic
962319394,94025,Slightly Delayed,14.0,3.77,Traffic
8321726382,199,On Time,-5.0,3.57,
1485682761,94732,On Time,3.0,4.92,Traffic
5008756947,86785,On Time,-2.0,0.73,
1334996274,35323,On Time,-1.0,2.16,
2914506024,94705,On Time,-3.0,4.82,
8811831663,64662,On Time,3.0,2.57,Traffic
875427533,81548,Slightly Delayed,15.0,4.89,Traffic
5865390748,71450,On Time,4.0,1.86,Traffic
4054828941,43029,Significantly Delayed,19.0,1.48,Traffic
1257568604,44274,On Time,1.0,2.41,Traffic
2738862626,46667,Slightly Delayed,10.0,1.83,Traffic
7352532839,58851,On Time,-3.0,2.79,
520221662,85866,On Time,-1.0,2.16,
7818925535,27625,On Time,3.0,2.24,Traffic
3476023750,37075,On Time,-2.0,4.5,
8945838922,82508,On Time,-2.0,2.96,
2233053313,67838,On Time,3.0,2.81,Traffic
1844073851,76415,On Time,-4.0,3.04,
8348125769,33620,Slightly Delayed,10.0,4.4,Traffic
8475818223,37091,Significantly Delayed,20.0,1.72,Traffic
4270941188,4506,On Time,2.0,1.38,Traffic
2611200126,56652,On Time,5.0,1.86,Traffic
8573833987,92757,On Time,-5.0,1.44,
2979246068,81847,Significantly Delayed,25.0,0.69,Traffic
6779895105,39690,On Time,3.0,1.69,Traffic
1731478314,3611,Slightly Delayed,8.0,4.16,Traffic
3692405872,36429,On Time,1.0,4.61,Traffic
8853713324,72198,On Time,-5.0,4.76,
979766779,55258,On Time,1.0,1.15,Traffic
5709672475,12442,On Time,-5.0,1.7,
3855709201,78393,Slightly Delayed,15.0,4.71,Traffic
6861065282,70502,Slightly Delayed,14.0,4.02,Traffic
7919724613,4767,Slightly Delayed,10.0,0.94,Traffic
7882742057,60422,On Time,-5.0,2.57,
1929002406,6504,On Time,-3.0,1.1,
2458349464,92293,On Time,0.0,2.94,
6608328221,43351,On Time,3.0,1.44,Traffic
7736615348,67076,On Time,-2.0,3.03,
2591738507,76434,On Time,-2.0,2.65,
6751537971,33447,On Time,1.0,3.35,Traffic
9768154003,14323,Significantly Delayed,28.0,1.43,Traffic
5887288860,90694,On Time,-3.0,4.07,
3559865135,90401,Slightly Delayed,10.0,0.8,Traffic
209044447,79837,On Time,2.0,1.28,Traffic
9643668734,79734,Significantly Delayed,21.0,4.91,Traffic
6115465612,57658,On Time,-2.0,0.93,
8493723088,98580,On Time,-1.0,4.04,
6392024503,10391,On Time,0.0,3.61,
9863468109,44564,On Time,4.0,1.29,Traffic
5448628635,36280,On Time,4.0,2.27,Traffic
3329455953,8271,On Time,3.0,3.85,Traffic
3584190892,44526,On Time,5.0,4.28,Traffic
9097056321,26978,On Time,-2.0,3.53,
525741957,28414,On Time,0.0,3.07,
5387395051,63460,Slightly Delayed,13.0,3.76,Traffic
6799246060,84316,On Time,-4.0,2.09,
8986314607,72548,On Time,2.0,2.89,Traffic
1085912198,45229,On Time,-5.0,3.36,
3423328091,87845,On Time,-2.0,3.65,
9848366909,73787,Slightly Delayed,9.0,1.33,Traffic
936021770,2107,On Time,3.0,0.98,Traffic
8916215165,3089,On Time,-1.0,0.56,
389558867,23492,On Time,1.0,2.8,Traffic
7616883530,75823,On Time,0.0,1.61,
3851744248,82050,On Time,5.0,1.07,Traffic
4953665655,95729,Significantly Delayed,25.0,1.54,Traffic
962864152,58963,On Time,-5.0,3.81,
923668833,48623,On Time,-1.0,3.21,
4022122330,76472,Slightly Delayed,15.0,3.26,Traffic
4564846800,41373,Slightly Delayed,14.0,3.51,Traffic
690652905,24116,On Time,1.0,1.86,Traffic
716741661,24941,On Time,2.0,1.69,Traffic
6575532281,43140,Significantly Delayed,24.0,2.84,Traffic
7486807731,58099,Significantly Delayed,18.0,3.87,Traffic
9721870982,12717,On Time,-4.0,3.31,
8105823343,10154,Significantly Delayed,18.0,4.74,Traffic
7113554979,60033,On Time,1.0,2.81,Traffic
507373134,79937,Slightly Delayed,14.0,1.25,Traffic
4674132573,44189,Significantly Delayed,24.0,4.18,Traffic
487395969,10746,On Time,-2.0,1.18,
3962007460,87494,Significantly Delayed,19.0,4.39,Traffic
2272882287,92563,Slightly Delayed,9.0,2.72,Traffic
4426246696,97040,On Time,5.0,3.28,Traffic
1714709914,39465,On Time,0.0,3.16,
3159133564,3774,On Time,5.0,2.57,Traffic
4531739740,2730,On Time,-1.0,0.75,
3158981349,64734,On Time,-4.0,0.81,
1789010378,62408,On Time,-4.0,4.45,
705203916,51498,Slightly Delayed,10.0,3.18,Traffic
7255510932,75343,On Time,3.0,1.88,Traffic
1991167685,97004,On Time,0.0,3.0,
5103721089,48344,Slightly Delayed,7.0,3.14,Traffic
9674006557,74578,On Time,-4.0,0.79,
1073466441,46168,Slightly Delayed,11.0,4.0,Traffic
5407006470,72572,On Time,4.0,2.14,Traffic
747347782,88192,On Time,2.0,1.68,Traffic
8554063149,61925,Significantly Delayed,16.0,1.63,Traffic
4855215470,41692,On Time,-1.0,2.99,
5008998072,68214,On Time,-4.0,4.78,
9696466906,22128,On Time,5.0,2.71,Traffic
7189534591,89782,On Time,-4.0,4.46,
9965941354,10750,Significantly Delayed,16.0,4.93,Traffic
1275232752,80057,On Time,4.0,0.93,Traffic
343479370,63936,On Time,4.0,4.96,Traffic
2485933387,91595,On Time,1.0,4.21,Traffic
6735843326,42373,Slightly Delayed,7.0,3.25,Traffic
6384313098,33058,Slightly Delayed,8.0,3.43,Traffic
1022032613,20565,On Time,-1.0,3.86,
8026892264,34461,On Time,4.0,2.11,Traffic
7158825499,32726,On Time,0.0,2.49,
5327013494,99300,Slightly Delayed,8.0,2.61,Traffic
1002526452,56579,On Time,4.0,0.68,Traffic
4650525854,17326,Significantly Delayed,27.0,3.32,Traffic
6260291784,11624,On Time,4.0,4.54,Traffic
1884314278,32462,On Time,4.0,1.27,Traffic
7074219396,80741,Slightly Delayed,11.0,3.56,Traffic
807183459,23145,Slightly Delayed,6.0,1.27,Traffic
598539940,71176,On Time,-4.0,3.24,
427702490,82652,On Time,-1.0,1.08,
955844536,35124,On Time,3.0,2.61,Traffic
5397640599,61581,On Time,3.0,1.21,Traffic
3451246886,17814,On Time,-4.0,0.75,
8487733248,39978,Significantly Delayed,29.0,1.34,Traffic
2921621434,58563,On Time,5.0,1.47,Traffic
4757133884,38740,On Time,4.0,2.19,Traffic
1793847102,63715,On Time,-2.0,2.63,
6197760573,34868,On Time,-2.0,3.59,
6818660907,81901,On Time,-4.0,0.98,
7807587130,4160,On Time,-2.0,2.3,
4540563647,17669,On Time,3.0,0.88,Traffic
2480913332,86820,Significantly Delayed,30.0,4.13,Traffic
5735481292,75148,Significantly Delayed,17.0,2.09,Traffic
7112326373,63548,On Time,-4.0,3.01,
614274161,22704,On Time,3.0,2.57,Traffic
5512258335,10688,On Time,0.0,3.82,
1214757247,57089,On Time,-3.0,4.08,
4211686231,18758,On Time,-2.0,1.43,
5288088590,37879,On Time,1.0,2.73,Traffic
1193525681,91249,On Time,1.0,1.02,Traffic
5132095929,96312,Slightly Delayed,9.0,4.42,Traffic
7703144556,67233,Significantly Delayed,21.0,3.12,Traffic
6786199145,82010,On Time,-4.0,1.32,
2463627380,20216,On Time,0.0,2.08,
6331115638,69994,On Time,-5.0,2.75,
9212312136,33363,Slightly Delayed,12.0,2.94,Traffic
6788500162,97174,Slightly Delayed,13.0,3.47,Traffic
2166421384,52405,Slightly Delayed,8.0,4.4,Traffic
2744509800,21797,On Time,1.0,0.78,Traffic
8806260669,37678,Significantly Delayed,27.0,1.2,Traffic
7773287963,19710,On Time,5.0,2.86,Traffic
8153845667,62899,On Time,-3.0,1.03,
8345887091,52252,On Time,4.0,2.54,Traffic
6638429050,61637,On Time,4.0,2.71,Traffic
4132900691,91813,Slightly Delayed,7.0,1.32,Traffic
2119346062,62669,On Time,-4.0,4.14,
689310626,42464,Slightly Delayed,14.0,2.08,Traffic
9246993674,40297,Slightly Delayed,13.0,2.21,Traffic
2282234185,5912,On Time,-3.0,3.74,
9697170386,88029,On Time,-5.0,1.72,
6376147802,83140,Slightly Delayed,14.0,4.03,Traffic
7415158732,7676,Significantly Delayed,17.0,1.24,Traffic
343300311,90807,Slightly Delayed,6.0,1.36,Traffic
3922539531,92783,On Time,0.0,4.28,
7634516705,57257,On Time,5.0,2.98,Traffic
8731122718,86271,Slightly Delayed,13.0,2.48,Traffic
9471236505,81145,Significantly Delayed,23.0,2.33,Traffic
9497014025,52244,Slightly Delayed,13.0,3.85,Traffic
592358946,90258,On Time,3.0,1.19,Traffic
9680783354,42017,On Time,0.0,4.59,
6109792602,97828,On Time,3.0,4.67,Traffic
2734817654,46050,On Time,-3.0,4.64,
6380542008,77591,On Time,-1.0,0.77,
4784760589,86412,On Time,-3.0,1.71,
1577703194,52523,On Time,-2.0,1.23,
6758737749,51417,On Time,3.0,1.95,Traffic
4081640450,87928,On Time,4.0,1.33,Traffic
9258266990,96885,On Time,0.0,1.45,
2109410707,13085,On Time,0.0,2.08,
576022547,66178,On Time,-4.0,1.09,
2106943908,33162,On Time,-3.0,0.78,
6541281594,45396,Slightly Delayed,10.0,1.75,Traffic
2664220988,78144,On Time,1.0,3.01,Traffic
493514666,5754,Slightly Delayed,6.0,2.94,Traffic
9658669384,38162,On Time,-4.0,2.18,
8765283513,3995,Significantly Delayed,24.0,1.96,Traffic
6421427812,72973,On Time,3.0,2.27,Traffic
4467093205,61809,On Time,1.0,3.55,Traffic
7560862152,91464,On Time,2.0,4.12,Traffic
8218080678,47082,Significantly Delayed,30.0,3.39,Traffic
8196173573,50964,Significantly Delayed,17.0,4.9,Traffic
1174856327,32165,Slightly Delayed,10.0,2.72,Traffic
9754365788,65577,On Time,4.0,2.02,Traffic
8398774908,61857,On Time,4.0,2.08,Traffic
626433439,35365,On Time,-2.0,2.41,
3097299525,3839,On Time,1.0,2.93,Traffic
5367488413,40803,On Time,1.0,2.75,Traffic
3700795655,72145,On Time,-1.0,4.27,
3161904185,8553,On Time,1.0,3.18,Traffic
8149944548,18686,On Time,5.0,0.86,Traffic
4961830447,18510,On Time,5.0,4.91,Traffic
613578154,76149,Slightly Delayed,13.0,1.45,Traffic
2582466700,73868,Slightly Delayed,7.0,1.43,Traffic
3840910839,90827,Slightly Delayed,13.0,0.84,Traffic
399559401,54586,Significantly Delayed,27.0,1.28,Traffic
4037817241,21197,Slightly Delayed,9.0,0.67,Traffic
582598096,7481,On Time,1.0,1.81,Traffic
9218060399,64460,On Time,-1.0,2.45,
6650174202,54603,On Time,-3.0,3.13,
2715902884,79144,On Time,-5.0,4.67,
7957986242,27358,On Time,1.0,1.85,Traffic
7148568995,72059,Significantly Delayed,20.0,2.26,Traffic
670358911,46172,On Time,-4.0,4.97,
6098277214,79553,On Time,-2.0,2.7,
4621664126,26442,Slightly Delayed,12.0,1.77,Traffic
6336460663,67600,Slightly Delayed,10.0,1.81,Traffic
909027635,26723,Significantly Delayed,19.0,1.0,Traffic
2854202683,32711,Slightly Delayed,8.0,1.33,Traffic
7936387697,66425,On Time,2.0,4.8,Traffic
8337736091,43777,On Time,4.0,1.67,Traffic
4404350734,84786,Significantly Delayed,24.0,2.04,Traffic
6565246127,95850,On Time,-3.0,3.42,
3494650073,39392,On Time,-1.0,3.6,
1920923798,52231,On Time,-5.0,1.59,
5069524975,36149,On Time,5.0,3.11,Traffic
3873368520,38324,On Time,-2.0,3.89,
3111414152,60058,On Time,-2.0,1.11,
7104489974,69094,On Time,-2.0,2.74,
3211566084,63791,On Time,-3.0,4.68,
2416717644,50707,Slightly Delayed,6.0,0.62,Traffic
4535670244,93707,On Time,-5.0,3.4,
7309958460,96501,Slightly Delayed,14.0,2.26,Traffic
9996182478,48495,On Time,0.0,2.97,
2231942521,62672,Significantly Delayed,26.0,3.8,Traffic
554028972,2944,On Time,4.0,1.92,Traffic
8756001290,69588,On Time,-5.0,2.89,
8047899303,48899,On Time,0.0,0.93,
9720683332,95640,On Time,-3.0,3.3,
218670241,92976,Significantly Delayed,16.0,2.41,Traffic
1382880255,88383,On Time,5.0,1.55,Traffic
332975964,69991,Significantly Delayed,19.0,1.97,Traffic
2638683222,3648,On Time,5.0,2.25,Traffic
9150146711,30271,On Time,5.0,3.51,Traffic
1553626879,72392,On Time,5.0,3.17,Traffic
9271384187,70464,On Time,5.0,0.94,Traffic
1409544327,69320,On Time,5.0,1.17,Traffic
637100019,76292,On Time,2.0,3.09,Traffic
186083059,1807,On Time,4.0,0.69,Traffic
1804073530,59672,On Time,-2.0,1.8,
5291430311,95600,Significantly Delayed,27.0,4.04,Traffic
6947225582,86451,On Time,-3.0,3.75,
5710643134,8691,Significantly Delayed,28.0,1.71,Traffic
8329733630,11186,Slightly Delayed,7.0,1.17,Traffic
6772651293,56773,On Time,1.0,0.79,Traffic
581212790,48586,Slightly Delayed,8.0,1.5,Traffic
4766571706,97889,Slightly Delayed,11.0,4.87,Traffic
9961298199,21653,On Time,-4.0,3.91,
8102675591,88871,Slightly Delayed,13.0,2.96,Traffic
604050223,19260,On Time,-1.0,3.69,
782327552,96347,On Time,2.0,4.95,Traffic
6156638188,69037,Slightly Delayed,7.0,1.47,Traffic
6475299855,18820,On Time,5.0,3.43,Traffic
689110145,22197,Significantly Delayed,21.0,1.81,Traffic
2785467351,17432,Slightly Delayed,15.0,1.46,Traffic
7188270379,55032,Slightly Delayed,6.0,1.56,Traffic
9209192342,23219,Slightly Delayed,10.0,3.05,Traffic
3193016310,11489,Significantly Delayed,21.0,1.65,Traffic
9743228131,82266,On Time,1.0,1.98,Traffic
4417542973,38726,On Time,0.0,2.35,
3065857200,21536,On Time,3.0,3.64,Traffic
6994732191,25109,Slightly Delayed,10.0,3.02,Traffic
7663189769,50493,Significantly Delayed,23.0,1.4,Traffic
5012619147,9915,Significantly Delayed,29.0,1.55,Traffic
7456088789,72015,On Time,5.0,2.87,Traffic
3270559373,81866,Slightly Delayed,6.0,1.43,Traffic
4703798183,75874,Slightly Delayed,10.0,0.96,Traffic
3968840556,31983,On Time,5.0,4.67,Traffic
2331647373,34574,On Time,5.0,1.58,Traffic
6683347454,86987,Slightly Delayed,10.0,4.09,Traffic
5710259220,87697,On Time,4.0,1.2,Traffic
9871546057,951,On Time,-4.0,4.12,
5459704311,54075,On Time,3.0,1.83,Traffic
3426702134,4336,Slightly Delayed,10.0,3.18,Traffic
7671357353,73213,On Time,-3.0,2.85,
9656230693,63639,Slightly Delayed,12.0,1.51,Traffic
3315369956,34924,Slightly Delayed,7.0,4.85,Traffic
1762287720,15003,On Time,1.0,3.28,Traffic
4816206081,12801,On Time,5.0,3.41,Traffic
2808133351,70241,On Time,0.0,4.26,
3444569396,74223,On Time,-4.0,1.28,
9704671447,83778,On Time,1.0,1.25,Traffic
6454001692,28635,Slightly Delayed,12.0,1.8,Traffic
2624508626,32652,On Time,-3.0,3.0,
932273820,48216,On Time,5.0,4.92,Traffic
7908614088,80984,Slightly Delayed,14.0,2.89,Traffic
9730765358,93026,On Time,-1.0,0.52,
4748284156,77950,On Time,-2.0,2.88,
1829286278,39836,On Time,2.0,1.89,Traffic
3180415318,34284,Significantly Delayed,27.0,4.65,Traffic
1008158736,26508,Slightly Delayed,9.0,3.48,Traffic
5092816701,43823,Significantly Delayed,30.0,3.66,Traffic
4339850858,53728,Significantly Delayed,16.0,2.16,Traffic
1564040362,80698,On Time,-3.0,1.46,
4856827800,4610,On Time,-3.0,4.24,
2465711187,94564,On Time,-5.0,3.36,
7741314063,35348,On Time,2.0,1.53,Traffic
6973696848,32179,Slightly Delayed,9.0,4.18,Traffic
443178123,38965,Slightly Delayed,6.0,2.37,Traffic
2155491764,72093,On Time,-5.0,0.85,
282887897,79472,On Time,-4.0,4.01,
1014190951,80162,On Time,-5.0,1.47,
4632027192,6632,On Time,-1.0,1.36,
9196809062,2987,Slightly Delayed,15.0,3.59,Traffic
3802671506,38523,On Time,0.0,4.5,
931138604,69770,On Time,-4.0,2.66,
6507222211,20296,Slightly Delayed,11.0,2.42,Traffic
